key,units_sold,day_1,day_2,day_3,day_4,day_5
02/05/11_8095.0,1104.0,490.0,227.0,1016.0,1044.0,184.0
02/05/11_8121.0,490.0,227.0,1016.0,1044.0,184.0,220.0
02/05/11_8218.0,227.0,1016.0,1044.0,184.0,220.0,628.0
02/05/11_8222.0,1016.0,1044.0,184.0,220.0,628.0,370.0
02/05/11_8317.0,1044.0,184.0,220.0,628.0,370.0,479.0
02/05/11_8319.0,184.0,220.0,628.0,370.0,479.0,803.0
02/05/11_8392.0,220.0,628.0,370.0,479.0,803.0,234.0
02/05/11_8398.0,628.0,370.0,479.0,803.0,234.0,958.0
02/05/11_8400.0,370.0,479.0,803.0,234.0,958.0,811.0
02/05/11_8422.0,479.0,803.0,234.0,958.0,811.0,370.0
02/05/11_8438.0,803.0,234.0,958.0,811.0,370.0,863.0
02/05/11_8555.0,234.0,958.0,811.0,370.0,863.0,20.0
02/05/11_8562.0,958.0,811.0,370.0,863.0,20.0,356.0
02/05/11_8869.0,811.0,370.0,863.0,20.0,356.0,624.0
02/05/11_8911.0,370.0,863.0,20.0,356.0,624.0,1213.0
02/05/11_8991.0,863.0,20.0,356.0,624.0,1213.0,184.0
02/05/11_9001.0,20.0,356.0,624.0,1213.0,184.0,635.0
02/05/11_9043.0,356.0,624.0,1213.0,184.0,635.0,884.0
02/05/11_9092.0,624.0,1213.0,184.0,635.0,884.0,147.0
02/05/11_9112.0,1213.0,184.0,635.0,884.0,147.0,857.0
02/05/11_9132.0,184.0,635.0,884.0,147.0,857.0,386.0
02/05/11_9147.0,635.0,884.0,147.0,857.0,386.0,1286.0
02/05/11_9164.0,884.0,147.0,857.0,386.0,1286.0,563.0
02/05/11_9178.0,147.0,857.0,386.0,1286.0,563.0,680.0
02/05/11_9190.0,857.0,386.0,1286.0,563.0,680.0,397.0
02/05/11_9221.0,386.0,1286.0,563.0,680.0,397.0,539.0
02/05/11_9250.0,1286.0,563.0,680.0,397.0,539.0,382.0
02/05/11_9273.0,563.0,680.0,397.0,539.0,382.0,387.0
02/05/11_9279.0,680.0,397.0,539.0,382.0,387.0,589.0
02/05/11_9281.0,397.0,539.0,382.0,387.0,589.0,495.0
02/05/11_9328.0,539.0,382.0,387.0,589.0,495.0,258.0
02/05/11_9371.0,382.0,387.0,589.0,495.0,258.0,180.0
02/05/11_9425.0,387.0,589.0,495.0,258.0,180.0,447.0
02/05/11_9430.0,589.0,495.0,258.0,180.0,447.0,396.0
02/05/11_9432.0,495.0,258.0,180.0,447.0,396.0,823.0
02/05/11_9436.0,258.0,180.0,447.0,396.0,823.0,896.0
02/05/11_9439.0,180.0,447.0,396.0,823.0,896.0,473.0
02/05/11_9442.0,447.0,396.0,823.0,896.0,473.0,470.0
02/05/11_9456.0,396.0,823.0,896.0,473.0,470.0,633.0
02/05/11_9479.0,823.0,896.0,473.0,470.0,633.0,345.0
02/05/11_9481.0,896.0,473.0,470.0,633.0,345.0,1167.0
02/05/11_9490.0,473.0,470.0,633.0,345.0,1167.0,1269.0
02/05/11_9498.0,470.0,633.0,345.0,1167.0,1269.0,363.0
02/05/11_9532.0,633.0,345.0,1167.0,1269.0,363.0,464.0
02/05/11_9578.0,345.0,1167.0,1269.0,363.0,464.0,248.0
02/05/11_9611.0,1167.0,1269.0,363.0,464.0,248.0,72.0
02/05/11_9613.0,1269.0,363.0,464.0,248.0,72.0,728.0
02/05/11_9632.0,363.0,464.0,248.0,72.0,728.0,411.0
02/05/11_9672.0,464.0,248.0,72.0,728.0,411.0,850.0
02/05/11_9680.0,248.0,72.0,728.0,411.0,850.0,210.0
02/05/11_9700.0,72.0,728.0,411.0,850.0,210.0,435.0
02/05/11_9713.0,728.0,411.0,850.0,210.0,435.0,569.0
02/05/11_9731.0,411.0,850.0,210.0,435.0,569.0,401.0
02/05/11_9745.0,850.0,210.0,435.0,569.0,401.0,1663.0
02/05/11_9770.0,210.0,435.0,569.0,401.0,1663.0,489.0
02/05/11_9789.0,435.0,569.0,401.0,1663.0,489.0,1342.0
02/05/11_9809.0,569.0,401.0,1663.0,489.0,1342.0,873.0
02/05/11_9813.0,401.0,1663.0,489.0,1342.0,873.0,344.0
02/05/11_9823.0,1663.0,489.0,1342.0,873.0,344.0,330.0
02/05/11_9837.0,489.0,1342.0,873.0,344.0,330.0,640.0
02/05/11_9845.0,1342.0,873.0,344.0,330.0,640.0,904.0
02/05/11_9872.0,873.0,344.0,330.0,640.0,904.0,614.0
02/05/11_9876.0,344.0,330.0,640.0,904.0,614.0,674.0
02/05/11_9879.0,330.0,640.0,904.0,614.0,674.0,486.0
02/05/11_9880.0,640.0,904.0,614.0,674.0,486.0,872.0
02/05/11_9881.0,904.0,614.0,674.0,486.0,872.0,529.0
02/05/11_9890.0,614.0,674.0,486.0,872.0,529.0,2597.0
02/05/11_9909.0,674.0,486.0,872.0,529.0,2597.0,873.0
02/05/11_9954.0,486.0,872.0,529.0,2597.0,873.0,658.0
02/05/11_9961.0,872.0,529.0,2597.0,873.0,658.0,287.0
02/05/11_9984.0,529.0,2597.0,873.0,658.0,287.0,1114.0
02/07/13_8023.0,2597.0,873.0,658.0,287.0,1114.0,1557.0
02/07/13_8058.0,873.0,658.0,287.0,1114.0,1557.0,640.0
02/07/13_8063.0,658.0,287.0,1114.0,1557.0,640.0,427.0
02/07/13_8091.0,287.0,1114.0,1557.0,640.0,427.0,1589.0
02/07/13_8094.0,1114.0,1557.0,640.0,427.0,1589.0,920.0
02/07/13_8095.0,1557.0,640.0,427.0,1589.0,920.0,396.0
02/07/13_8121.0,640.0,427.0,1589.0,920.0,396.0,245.0
02/07/13_8218.0,427.0,1589.0,920.0,396.0,245.0,1326.0
02/07/13_8222.0,1589.0,920.0,396.0,245.0,1326.0,621.0
02/07/13_8317.0,920.0,396.0,245.0,1326.0,621.0,479.0
02/07/13_8319.0,396.0,245.0,1326.0,621.0,479.0,1209.0
02/07/13_8392.0,245.0,1326.0,621.0,479.0,1209.0,187.0
02/07/13_8398.0,1326.0,621.0,479.0,1209.0,187.0,1402.0
02/07/13_8400.0,621.0,479.0,1209.0,187.0,1402.0,1744.0
02/07/13_8422.0,479.0,1209.0,187.0,1402.0,1744.0,453.0
02/07/13_8438.0,1209.0,187.0,1402.0,1744.0,453.0,994.0
02/07/13_8555.0,187.0,1402.0,1744.0,453.0,994.0,42.0
02/07/13_8562.0,1402.0,1744.0,453.0,994.0,42.0,624.0
02/07/13_8869.0,1744.0,453.0,994.0,42.0,624.0,559.0
02/07/13_8911.0,453.0,994.0,42.0,624.0,559.0,1789.0
02/07/13_8991.0,994.0,42.0,624.0,559.0,1789.0,313.0
02/07/13_9001.0,42.0,624.0,559.0,1789.0,313.0,918.0
02/07/13_9043.0,624.0,559.0,1789.0,313.0,918.0,1102.0
02/07/13_9092.0,559.0,1789.0,313.0,918.0,1102.0,224.0
02/07/13_9112.0,1789.0,313.0,918.0,1102.0,224.0,794.0
02/07/13_9132.0,313.0,918.0,1102.0,224.0,794.0,600.0
02/07/13_9147.0,918.0,1102.0,224.0,794.0,600.0,1466.0
02/07/13_9164.0,1102.0,224.0,794.0,600.0,1466.0,788.0
02/07/13_9178.0,224.0,794.0,600.0,1466.0,788.0,729.0
02/07/13_9190.0,794.0,600.0,1466.0,788.0,729.0,456.0
02/07/13_9221.0,600.0,1466.0,788.0,729.0,456.0,658.0
02/07/13_9250.0,1466.0,788.0,729.0,456.0,658.0,683.0
02/07/13_9273.0,788.0,729.0,456.0,658.0,683.0,350.0
02/07/13_9279.0,729.0,456.0,658.0,683.0,350.0,883.0
02/07/13_9281.0,456.0,658.0,683.0,350.0,883.0,649.0
02/07/13_9328.0,658.0,683.0,350.0,883.0,649.0,468.0
02/07/13_9371.0,683.0,350.0,883.0,649.0,468.0,249.0
02/07/13_9425.0,350.0,883.0,649.0,468.0,249.0,559.0
02/07/13_9430.0,883.0,649.0,468.0,249.0,559.0,469.0
02/07/13_9432.0,649.0,468.0,249.0,559.0,469.0,742.0
02/07/13_9436.0,468.0,249.0,559.0,469.0,742.0,1186.0
02/07/13_9439.0,249.0,559.0,469.0,742.0,1186.0,433.0
02/07/13_9442.0,559.0,469.0,742.0,1186.0,433.0,569.0
02/07/13_9456.0,469.0,742.0,1186.0,433.0,569.0,952.0
02/07/13_9479.0,742.0,1186.0,433.0,569.0,952.0,438.0
02/07/13_9481.0,1186.0,433.0,569.0,952.0,438.0,1603.0
02/07/13_9490.0,433.0,569.0,952.0,438.0,1603.0,1716.0
02/07/13_9498.0,569.0,952.0,438.0,1603.0,1716.0,272.0
02/07/13_9532.0,952.0,438.0,1603.0,1716.0,272.0,810.0
02/07/13_9578.0,438.0,1603.0,1716.0,272.0,810.0,419.0
02/07/13_9611.0,1603.0,1716.0,272.0,810.0,419.0,101.0
02/07/13_9613.0,1716.0,272.0,810.0,419.0,101.0,968.0
02/07/13_9632.0,272.0,810.0,419.0,101.0,968.0,520.0
02/07/13_9672.0,810.0,419.0,101.0,968.0,520.0,1061.0
02/07/13_9680.0,419.0,101.0,968.0,520.0,1061.0,273.0
02/07/13_9700.0,101.0,968.0,520.0,1061.0,273.0,512.0
02/07/13_9713.0,968.0,520.0,1061.0,273.0,512.0,783.0
02/07/13_9731.0,520.0,1061.0,273.0,512.0,783.0,625.0
02/07/13_9745.0,1061.0,273.0,512.0,783.0,625.0,1744.0
02/07/13_9770.0,273.0,512.0,783.0,625.0,1744.0,701.0
02/07/13_9789.0,512.0,783.0,625.0,1744.0,701.0,1959.0
02/07/13_9809.0,783.0,625.0,1744.0,701.0,1959.0,1034.0
02/07/13_9813.0,625.0,1744.0,701.0,1959.0,1034.0,458.0
02/07/13_9823.0,1744.0,701.0,1959.0,1034.0,458.0,510.0
02/07/13_9837.0,701.0,1959.0,1034.0,458.0,510.0,810.0
02/07/13_9845.0,1959.0,1034.0,458.0,510.0,810.0,1117.0
02/07/13_9872.0,1034.0,458.0,510.0,810.0,1117.0,894.0
02/07/13_9876.0,458.0,510.0,810.0,1117.0,894.0,709.0
02/07/13_9879.0,510.0,810.0,1117.0,894.0,709.0,567.0
02/07/13_9880.0,810.0,1117.0,894.0,709.0,567.0,1402.0
02/07/13_9881.0,1117.0,894.0,709.0,567.0,1402.0,677.0
02/07/13_9890.0,894.0,709.0,567.0,1402.0,677.0,2432.0
02/07/13_9909.0,709.0,567.0,1402.0,677.0,2432.0,776.0
02/07/13_9954.0,567.0,1402.0,677.0,2432.0,776.0,545.0
02/07/13_9961.0,1402.0,677.0,2432.0,776.0,545.0,299.0
02/07/13_9984.0,677.0,2432.0,776.0,545.0,299.0,1115.0
02/10/12_8023.0,2432.0,776.0,545.0,299.0,1115.0,1763.0
02/10/12_8058.0,776.0,545.0,299.0,1115.0,1763.0,581.0
02/10/12_8063.0,545.0,299.0,1115.0,1763.0,581.0,335.0
02/10/12_8091.0,299.0,1115.0,1763.0,581.0,335.0,1693.0
02/10/12_8094.0,1115.0,1763.0,581.0,335.0,1693.0,881.0
02/10/12_8095.0,1763.0,581.0,335.0,1693.0,881.0,325.0
02/10/12_8121.0,581.0,335.0,1693.0,881.0,325.0,270.0
02/10/12_8218.0,335.0,1693.0,881.0,325.0,270.0,983.0
02/10/12_8222.0,1693.0,881.0,325.0,270.0,983.0,519.0
02/10/12_8317.0,881.0,325.0,270.0,983.0,519.0,557.0
02/10/12_8319.0,325.0,270.0,983.0,519.0,557.0,1149.0
02/10/12_8392.0,270.0,983.0,519.0,557.0,1149.0,304.0
02/10/12_8398.0,983.0,519.0,557.0,1149.0,304.0,1199.0
02/10/12_8400.0,519.0,557.0,1149.0,304.0,1199.0,1138.0
02/10/12_8422.0,557.0,1149.0,304.0,1199.0,1138.0,482.0
02/10/12_8438.0,1149.0,304.0,1199.0,1138.0,482.0,944.0
02/10/12_8555.0,304.0,1199.0,1138.0,482.0,944.0,23.0
02/10/12_8562.0,1199.0,1138.0,482.0,944.0,23.0,715.0
02/10/12_8869.0,1138.0,482.0,944.0,23.0,715.0,696.0
02/10/12_8911.0,482.0,944.0,23.0,715.0,696.0,1893.0
02/10/12_8991.0,944.0,23.0,715.0,696.0,1893.0,263.0
02/10/12_9001.0,23.0,715.0,696.0,1893.0,263.0,788.0
02/10/12_9043.0,715.0,696.0,1893.0,263.0,788.0,946.0
02/10/12_9092.0,696.0,1893.0,263.0,788.0,946.0,139.0
02/10/12_9112.0,1893.0,263.0,788.0,946.0,139.0,883.0
02/10/12_9132.0,263.0,788.0,946.0,139.0,883.0,437.0
02/10/12_9147.0,788.0,946.0,139.0,883.0,437.0,1068.0
02/10/12_9164.0,946.0,139.0,883.0,437.0,1068.0,803.0
02/10/12_9178.0,139.0,883.0,437.0,1068.0,803.0,798.0
02/10/12_9190.0,883.0,437.0,1068.0,803.0,798.0,476.0
02/10/12_9221.0,437.0,1068.0,803.0,798.0,476.0,518.0
02/10/12_9250.0,1068.0,803.0,798.0,476.0,518.0,481.0
02/10/12_9273.0,803.0,798.0,476.0,518.0,481.0,468.0
02/10/12_9279.0,798.0,476.0,518.0,481.0,468.0,778.0
02/10/12_9281.0,476.0,518.0,481.0,468.0,778.0,475.0
02/10/12_9328.0,518.0,481.0,468.0,778.0,475.0,352.0
02/10/12_9371.0,481.0,468.0,778.0,475.0,352.0,240.0
02/10/12_9425.0,468.0,778.0,475.0,352.0,240.0,403.0
02/10/12_9430.0,778.0,475.0,352.0,240.0,403.0,493.0
02/10/12_9432.0,475.0,352.0,240.0,403.0,493.0,843.0
02/10/12_9436.0,352.0,240.0,403.0,493.0,843.0,1237.0
02/10/12_9439.0,240.0,403.0,493.0,843.0,1237.0,460.0
02/10/12_9442.0,403.0,493.0,843.0,1237.0,460.0,468.0
02/10/12_9456.0,493.0,843.0,1237.0,460.0,468.0,908.0
02/10/12_9479.0,843.0,1237.0,460.0,468.0,908.0,489.0
02/10/12_9481.0,1237.0,460.0,468.0,908.0,489.0,1527.0
02/10/12_9490.0,460.0,468.0,908.0,489.0,1527.0,1508.0
02/10/12_9498.0,468.0,908.0,489.0,1527.0,1508.0,393.0
02/10/12_9532.0,908.0,489.0,1527.0,1508.0,393.0,788.0
02/10/12_9578.0,489.0,1527.0,1508.0,393.0,788.0,342.0
02/10/12_9611.0,1527.0,1508.0,393.0,788.0,342.0,79.0
02/10/12_9613.0,1508.0,393.0,788.0,342.0,79.0,827.0
02/10/12_9632.0,393.0,788.0,342.0,79.0,827.0,473.0
02/10/12_9672.0,788.0,342.0,79.0,827.0,473.0,1011.0
02/10/12_9680.0,342.0,79.0,827.0,473.0,1011.0,392.0
02/10/12_9700.0,79.0,827.0,473.0,1011.0,392.0,591.0
02/10/12_9713.0,827.0,473.0,1011.0,392.0,591.0,704.0
02/10/12_9731.0,473.0,1011.0,392.0,591.0,704.0,428.0
02/10/12_9745.0,1011.0,392.0,591.0,704.0,428.0,1873.0
02/10/12_9770.0,392.0,591.0,704.0,428.0,1873.0,543.0
02/10/12_9789.0,591.0,704.0,428.0,1873.0,543.0,2033.0
02/10/12_9809.0,704.0,428.0,1873.0,543.0,2033.0,979.0
02/10/12_9813.0,428.0,1873.0,543.0,2033.0,979.0,582.0
02/10/12_9823.0,1873.0,543.0,2033.0,979.0,582.0,396.0
02/10/12_9837.0,543.0,2033.0,979.0,582.0,396.0,1247.0
02/10/12_9845.0,2033.0,979.0,582.0,396.0,1247.0,1010.0
02/10/12_9872.0,979.0,582.0,396.0,1247.0,1010.0,685.0
02/10/12_9876.0,582.0,396.0,1247.0,1010.0,685.0,744.0
02/10/12_9879.0,396.0,1247.0,1010.0,685.0,744.0,571.0
02/10/12_9880.0,1247.0,1010.0,685.0,744.0,571.0,1211.0
02/10/12_9881.0,1010.0,685.0,744.0,571.0,1211.0,574.0
02/10/12_9890.0,685.0,744.0,571.0,1211.0,574.0,2229.0
02/10/12_9909.0,744.0,571.0,1211.0,574.0,2229.0,827.0
02/10/12_9954.0,571.0,1211.0,574.0,2229.0,827.0,563.0
02/10/12_9961.0,1211.0,574.0,2229.0,827.0,563.0,207.0
02/10/12_9984.0,574.0,2229.0,827.0,563.0,207.0,956.0
03/04/12_8023.0,2229.0,827.0,563.0,207.0,956.0,1423.0
03/04/12_8058.0,827.0,563.0,207.0,956.0,1423.0,653.0
03/04/12_8063.0,563.0,207.0,956.0,1423.0,653.0,277.0
03/04/12_8091.0,207.0,956.0,1423.0,653.0,277.0,1457.0
03/04/12_8094.0,956.0,1423.0,653.0,277.0,1457.0,880.0
03/04/12_8095.0,1423.0,653.0,277.0,1457.0,880.0,260.0
03/04/12_8121.0,653.0,277.0,1457.0,880.0,260.0,160.0
03/04/12_8218.0,277.0,1457.0,880.0,260.0,160.0,1097.0
03/04/12_8222.0,1457.0,880.0,260.0,160.0,1097.0,613.0
03/04/12_8317.0,880.0,260.0,160.0,1097.0,613.0,568.0
03/04/12_8319.0,260.0,160.0,1097.0,613.0,568.0,1073.0
03/04/12_8392.0,160.0,1097.0,613.0,568.0,1073.0,230.0
03/04/12_8398.0,1097.0,613.0,568.0,1073.0,230.0,1227.0
03/04/12_8400.0,613.0,568.0,1073.0,230.0,1227.0,1214.0
03/04/12_8422.0,568.0,1073.0,230.0,1227.0,1214.0,391.0
03/04/12_8438.0,1073.0,230.0,1227.0,1214.0,391.0,1074.0
03/04/12_8555.0,230.0,1227.0,1214.0,391.0,1074.0,38.0
03/04/12_8562.0,1227.0,1214.0,391.0,1074.0,38.0,646.0
03/04/12_8869.0,1214.0,391.0,1074.0,38.0,646.0,673.0
03/04/12_8911.0,391.0,1074.0,38.0,646.0,673.0,1525.0
03/04/12_8991.0,1074.0,38.0,646.0,673.0,1525.0,239.0
03/04/12_9001.0,38.0,646.0,673.0,1525.0,239.0,978.0
03/04/12_9043.0,646.0,673.0,1525.0,239.0,978.0,897.0
03/04/12_9092.0,673.0,1525.0,239.0,978.0,897.0,127.0
03/04/12_9112.0,1525.0,239.0,978.0,897.0,127.0,988.0
03/04/12_9132.0,239.0,978.0,897.0,127.0,988.0,372.0
03/04/12_9147.0,978.0,897.0,127.0,988.0,372.0,1240.0
03/04/12_9164.0,897.0,127.0,988.0,372.0,1240.0,674.0
03/04/12_9178.0,127.0,988.0,372.0,1240.0,674.0,859.0
03/04/12_9190.0,988.0,372.0,1240.0,674.0,859.0,438.0
03/04/12_9221.0,372.0,1240.0,674.0,859.0,438.0,474.0
03/04/12_9250.0,1240.0,674.0,859.0,438.0,474.0,403.0
03/04/12_9273.0,674.0,859.0,438.0,474.0,403.0,387.0
03/04/12_9279.0,859.0,438.0,474.0,403.0,387.0,585.0
03/04/12_9281.0,438.0,474.0,403.0,387.0,585.0,525.0
03/04/12_9328.0,474.0,403.0,387.0,585.0,525.0,341.0
03/04/12_9371.0,403.0,387.0,585.0,525.0,341.0,166.0
03/04/12_9425.0,387.0,585.0,525.0,341.0,166.0,353.0
03/04/12_9430.0,585.0,525.0,341.0,166.0,353.0,420.0
03/04/12_9432.0,525.0,341.0,166.0,353.0,420.0,721.0
03/04/12_9436.0,341.0,166.0,353.0,420.0,721.0,1029.0
03/04/12_9439.0,166.0,353.0,420.0,721.0,1029.0,506.0
03/04/12_9442.0,353.0,420.0,721.0,1029.0,506.0,487.0
03/04/12_9456.0,420.0,721.0,1029.0,506.0,487.0,974.0
03/04/12_9479.0,721.0,1029.0,506.0,487.0,974.0,514.0
03/04/12_9481.0,1029.0,506.0,487.0,974.0,514.0,1514.0
03/04/12_9490.0,506.0,487.0,974.0,514.0,1514.0,1543.0
03/04/12_9498.0,487.0,974.0,514.0,1514.0,1543.0,388.0
03/04/12_9532.0,974.0,514.0,1514.0,1543.0,388.0,656.0
03/04/12_9578.0,514.0,1514.0,1543.0,388.0,656.0,269.0
03/04/12_9611.0,1514.0,1543.0,388.0,656.0,269.0,49.0
03/04/12_9613.0,1543.0,388.0,656.0,269.0,49.0,952.0
03/04/12_9632.0,388.0,656.0,269.0,49.0,952.0,436.0
03/04/12_9672.0,656.0,269.0,49.0,952.0,436.0,979.0
03/04/12_9680.0,269.0,49.0,952.0,436.0,979.0,282.0
03/04/12_9700.0,49.0,952.0,436.0,979.0,282.0,448.0
03/04/12_9713.0,952.0,436.0,979.0,282.0,448.0,714.0
03/04/12_9731.0,436.0,979.0,282.0,448.0,714.0,292.0
03/04/12_9745.0,979.0,282.0,448.0,714.0,292.0,1811.0
03/04/12_9770.0,282.0,448.0,714.0,292.0,1811.0,641.0
03/04/12_9789.0,448.0,714.0,292.0,1811.0,641.0,1551.0
03/04/12_9809.0,714.0,292.0,1811.0,641.0,1551.0,1004.0
03/04/12_9813.0,292.0,1811.0,641.0,1551.0,1004.0,415.0
03/04/12_9823.0,1811.0,641.0,1551.0,1004.0,415.0,258.0
03/04/12_9837.0,641.0,1551.0,1004.0,415.0,258.0,799.0
03/04/12_9845.0,1551.0,1004.0,415.0,258.0,799.0,966.0
03/04/12_9872.0,1004.0,415.0,258.0,799.0,966.0,692.0
03/04/12_9876.0,415.0,258.0,799.0,966.0,692.0,690.0
03/04/12_9879.0,258.0,799.0,966.0,692.0,690.0,516.0
03/04/12_9880.0,799.0,966.0,692.0,690.0,516.0,1112.0
03/04/12_9881.0,966.0,692.0,690.0,516.0,1112.0,579.0
03/04/12_9890.0,692.0,690.0,516.0,1112.0,579.0,2198.0
03/04/12_9909.0,690.0,516.0,1112.0,579.0,2198.0,641.0
03/04/12_9954.0,516.0,1112.0,579.0,2198.0,641.0,567.0
03/04/12_9961.0,1112.0,579.0,2198.0,641.0,567.0,221.0
03/04/12_9984.0,579.0,2198.0,641.0,567.0,221.0,879.0
03/07/12_8023.0,2198.0,641.0,567.0,221.0,879.0,1609.0
03/07/12_8058.0,641.0,567.0,221.0,879.0,1609.0,541.0
03/07/12_8063.0,567.0,221.0,879.0,1609.0,541.0,288.0
03/07/12_8091.0,221.0,879.0,1609.0,541.0,288.0,1395.0
03/07/12_8094.0,879.0,1609.0,541.0,288.0,1395.0,869.0
03/07/12_8095.0,1609.0,541.0,288.0,1395.0,869.0,224.0
03/07/12_8121.0,541.0,288.0,1395.0,869.0,224.0,311.0
03/07/12_8218.0,288.0,1395.0,869.0,224.0,311.0,872.0
03/07/12_8222.0,1395.0,869.0,224.0,311.0,872.0,603.0
03/07/12_8317.0,869.0,224.0,311.0,872.0,603.0,609.0
03/07/12_8319.0,224.0,311.0,872.0,603.0,609.0,1069.0
03/07/12_8392.0,311.0,872.0,603.0,609.0,1069.0,200.0
03/07/12_8398.0,872.0,603.0,609.0,1069.0,200.0,1041.0
03/07/12_8400.0,603.0,609.0,1069.0,200.0,1041.0,1074.0
03/07/12_8422.0,609.0,1069.0,200.0,1041.0,1074.0,392.0
03/07/12_8438.0,1069.0,200.0,1041.0,1074.0,392.0,872.0
03/07/12_8555.0,200.0,1041.0,1074.0,392.0,872.0,30.0
03/07/12_8562.0,1041.0,1074.0,392.0,872.0,30.0,644.0
03/07/12_8869.0,1074.0,392.0,872.0,30.0,644.0,609.0
03/07/12_8911.0,392.0,872.0,30.0,644.0,609.0,1753.0
03/07/12_8991.0,872.0,30.0,644.0,609.0,1753.0,352.0
03/07/12_9001.0,30.0,644.0,609.0,1753.0,352.0,770.0
03/07/12_9043.0,644.0,609.0,1753.0,352.0,770.0,829.0
03/07/12_9092.0,609.0,1753.0,352.0,770.0,829.0,123.0
03/07/12_9112.0,1753.0,352.0,770.0,829.0,123.0,826.0
03/07/12_9132.0,352.0,770.0,829.0,123.0,826.0,424.0
03/07/12_9147.0,770.0,829.0,123.0,826.0,424.0,1183.0
03/07/12_9164.0,829.0,123.0,826.0,424.0,1183.0,579.0
03/07/12_9178.0,123.0,826.0,424.0,1183.0,579.0,796.0
03/07/12_9190.0,826.0,424.0,1183.0,579.0,796.0,399.0
03/07/12_9221.0,424.0,1183.0,579.0,796.0,399.0,615.0
03/07/12_9250.0,1183.0,579.0,796.0,399.0,615.0,413.0
03/07/12_9273.0,579.0,796.0,399.0,615.0,413.0,438.0
03/07/12_9279.0,796.0,399.0,615.0,413.0,438.0,733.0
03/07/12_9281.0,399.0,615.0,413.0,438.0,733.0,577.0
03/07/12_9328.0,615.0,413.0,438.0,733.0,577.0,338.0
03/07/12_9371.0,413.0,438.0,733.0,577.0,338.0,218.0
03/07/12_9425.0,438.0,733.0,577.0,338.0,218.0,420.0
03/07/12_9430.0,733.0,577.0,338.0,218.0,420.0,448.0
03/07/12_9432.0,577.0,338.0,218.0,420.0,448.0,635.0
03/07/12_9436.0,338.0,218.0,420.0,448.0,635.0,1152.0
03/07/12_9439.0,218.0,420.0,448.0,635.0,1152.0,433.0
03/07/12_9442.0,420.0,448.0,635.0,1152.0,433.0,514.0
03/07/12_9456.0,448.0,635.0,1152.0,433.0,514.0,730.0
03/07/12_9479.0,635.0,1152.0,433.0,514.0,730.0,434.0
03/07/12_9481.0,1152.0,433.0,514.0,730.0,434.0,1310.0
03/07/12_9490.0,433.0,514.0,730.0,434.0,1310.0,1409.0
03/07/12_9498.0,514.0,730.0,434.0,1310.0,1409.0,386.0
03/07/12_9532.0,730.0,434.0,1310.0,1409.0,386.0,705.0
03/07/12_9578.0,434.0,1310.0,1409.0,386.0,705.0,381.0
03/07/12_9611.0,1310.0,1409.0,386.0,705.0,381.0,71.0
03/07/12_9613.0,1409.0,386.0,705.0,381.0,71.0,917.0
03/07/12_9632.0,386.0,705.0,381.0,71.0,917.0,445.0
03/07/12_9672.0,705.0,381.0,71.0,917.0,445.0,875.0
03/07/12_9680.0,381.0,71.0,917.0,445.0,875.0,306.0
03/07/12_9700.0,71.0,917.0,445.0,875.0,306.0,480.0
03/07/12_9713.0,917.0,445.0,875.0,306.0,480.0,721.0
03/07/12_9731.0,445.0,875.0,306.0,480.0,721.0,504.0
03/07/12_9745.0,875.0,306.0,480.0,721.0,504.0,1729.0
03/07/12_9770.0,306.0,480.0,721.0,504.0,1729.0,626.0
03/07/12_9789.0,480.0,721.0,504.0,1729.0,626.0,1703.0
03/07/12_9809.0,721.0,504.0,1729.0,626.0,1703.0,928.0
03/07/12_9813.0,504.0,1729.0,626.0,1703.0,928.0,403.0
03/07/12_9823.0,1729.0,626.0,1703.0,928.0,403.0,402.0
03/07/12_9837.0,626.0,1703.0,928.0,403.0,402.0,762.0
03/07/12_9845.0,1703.0,928.0,403.0,402.0,762.0,989.0
03/07/12_9872.0,928.0,403.0,402.0,762.0,989.0,657.0
03/07/12_9876.0,403.0,402.0,762.0,989.0,657.0,650.0
03/07/12_9879.0,402.0,762.0,989.0,657.0,650.0,627.0
03/07/12_9880.0,762.0,989.0,657.0,650.0,627.0,1120.0
03/07/12_9881.0,989.0,657.0,650.0,627.0,1120.0,528.0
03/07/12_9890.0,657.0,650.0,627.0,1120.0,528.0,2964.0
03/07/12_9909.0,650.0,627.0,1120.0,528.0,2964.0,1185.0
03/07/12_9954.0,627.0,1120.0,528.0,2964.0,1185.0,896.0
03/07/12_9961.0,1120.0,528.0,2964.0,1185.0,896.0,426.0
03/07/12_9984.0,528.0,2964.0,1185.0,896.0,426.0,1083.0
03/10/11_8023.0,2964.0,1185.0,896.0,426.0,1083.0,1795.0
03/10/11_8058.0,1185.0,896.0,426.0,1083.0,1795.0,1020.0
03/10/11_8063.0,896.0,426.0,1083.0,1795.0,1020.0,456.0
03/10/11_8091.0,426.0,1083.0,1795.0,1020.0,456.0,1986.0
03/10/11_8094.0,1083.0,1795.0,1020.0,456.0,1986.0,1686.0
03/10/11_8095.0,1795.0,1020.0,456.0,1986.0,1686.0,369.0
03/10/11_8121.0,1020.0,456.0,1986.0,1686.0,369.0,282.0
03/10/11_8218.0,456.0,1986.0,1686.0,369.0,282.0,1657.0
03/10/11_8222.0,1986.0,1686.0,369.0,282.0,1657.0,706.0
